RefID,Region,Project,Location,Est Cost $M,2022-23,2023-24,0-5,5-10,0-10,0-15,10-15,15+,Sub Sector,Enabling Infrastructure,Challenge / Opportunity,Industry Sector,Category,cost_num,cost_imputed,log_cost,h_2022-23,h_2023-24,h_0-5,h_5-10,h_0-10,h_0-15,h_10-15,h_15+,short_term,ABS_Population,region_area_km2,pop_density,log_pop_density,cost_per_cap,log_cost_per_cap,is_funded,is_near_term,is_remote,n_horizons
0s4,Greater Darwin,Middle Arm Sustainable Development Precinct - marine infrastructure,"-12.6447, 130.9666",1500,●,●,●,,,,,,Intermodal Hubs,Transport and Logistics,"Support the establishment of large strategic industries for downstream gas processing, mineral processing, renewable energy and related developments",Transport and Logistics,F,1500.0,1500.0,3.1760912590556813,1,1,1,0,0,0,0,0,1,152489.0,3213,47.46000622471211,3.8807388438388895,9.836775111647396,2.382945452824399,1,1,0,3
2l11,Greater Darwin,Middle Arm Sustainable Development Precinct - roads and rail,"-12.6447, 130.9666",200,●,●,,,,,,,Intermodal Hubs,Transport and Logistics,"Support the establishment of large strategic industries for downstream gas processing, mineral processing, renewable energy and related developments",Transport and Logistics,F,200.0,200.0,2.3010299956639813,1,1,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,1.3115700148863196,0.8379269537933083,1,1,0,2
2r42,Greater Darwin,Moulden - Community Housing Provider - redevelop Davoren Circuit and Bonson Terrace,"-12.4463, 130.8342",●,,●,,,,,,,Housing,Social Infrastructure,Improve the sustainability of the social and affordable housing system,Housing,F,,5.3,0.724275869600789,0,1,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.034756605394487466,0.03416623519191331,1,1,0,1
0o25,Greater Darwin,Muirhead - mixed use commercial development including serviced apartments and a family bistro,"-12.3584, 130.894",●,●,●,,,,,,,Meeting Places,Land Infrastructure,Increase housing and commercial diversity,Lifestyle,F,,5.3,0.724275869600789,1,1,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.034756605394487466,0.03416623519191331,1,1,0,2
2e26.1,Greater Darwin,Nakara Primary School - refurbish ablutions,"-12.36904, 130.87793",0.9,0.9,,,,,,,,Education and Training,Social Infrastructure,Upgrade ageing infrastructure to support the continued delivery of quality education,Education and Training,F,0.9,0.9,-0.045757490560675115,0,0,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.005902065066988439,0.005884716110604742,1,0,0,0
2o8,Greater Darwin,NEXTDC - premium grade (D1) Data Centre,"-12.460834, 130.84444",80,●,●,●,,,,,,Digital Industries,Utilities,Enable a digital Territory and maximise digital opportunity,Emerging Industries,F,80.0,80.0,1.9030899869919435,1,1,1,0,0,0,0,0,1,152489.0,3213,47.46000622471211,3.8807388438388895,0.5246280059545279,0.42175044978186516,1,1,0,3
0o24,Greater Darwin,Nightcliff Business Centre ,"-12.383831, 130.848479",●,●,●,,,,,,,Retail and Business,Land Infrastructure,Revitalise and support further economic development ,Lifestyle,F,,5.3,0.724275869600789,1,1,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.034756605394487466,0.03416623519191331,1,1,0,2
2n11,Greater Darwin,Nightcliff Oval - canteen upgrade,"-12.460834, 130.84444",0.2,0.2,,,,,,,,"Sporting, Recreation, Lifestyle",Social Infrastructure,"Strengthen a healthy, active lifestyle by improving recreation opportunities and enhance visitor experience","Sporting, Recreation, Lifestyle",F,0.2,0.2,-0.6989700043360187,0,0,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.0013115700148863198,0.0013107106582565347,1,0,0,0
8x11,Greater Darwin,"Northcrest Berrimah 
- headworks
- new residential subdivision 
- neighbourhood centre ","-12.432, 130.9205",●,●,●,●,●,,,,,Residential Subdivisions,Land Infrastructure,Enable economic development and population growth,Land,F,,5.3,0.724275869600789,1,1,1,1,0,0,0,0,1,152489.0,3213,47.46000622471211,3.8807388438388895,0.034756605394487466,0.03416623519191331,1,1,0,4
2f11,Greater Darwin,NT Archives Centre - refit work areas,"-12.432, 130.9205",0.5,,●,,,,,,,"Sporting, Recreation, Lifestyle",Social Infrastructure,"Value, preserve and expand historic and cultural places, increase visitation opportunities and visitor experience","Sporting, Recreation, Lifestyle",F,0.5,0.5,-0.3010299956639812,0,1,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.0032789250372157993,0.0032735610846499207,1,1,0,1
2f10,Greater Darwin,NT Archives Centre - upgrade to compactus shelving,"-12.432, 130.9205",0.4,0.4,,,,,,,,"Sporting, Recreation, Lifestyle",Social Infrastructure,"Value, preserve and expand historic and cultural places, increase visitation opportunities and visitor experience","Sporting, Recreation, Lifestyle",F,0.4,0.4,-0.3979400086720376,0,0,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.0026231400297726396,0.002619705602642552,1,0,0,0
2f15,Greater Darwin,NT Library move to the Education and Community Precinct,"-12.432, 130.9205",●,,●,,,,,,,Education and Training,Social Infrastructure,"Value, preserve and expand historic and cultural places, increase visitation opportunities and visitor experience",Education and Training,F,,5.3,0.724275869600789,0,1,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.034756605394487466,0.03416623519191331,1,1,0,1
796,Greater Darwin,"Palmerston Regional Fire, Rescue and Emergency Services Complex ","-12.5183, 131.042",25,1.6,,,,,,,,Justice and Public Safety,Social Infrastructure,Strengthen emergency support services ,Justice and Public Safety,F,25.0,25.0,1.3979400086720377,0,0,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.16394625186078995,0.15181617286580232,1,0,0,0
2f24,Greater Darwin,Palmerston Rugby League Complex - replace scoreboard,Palmerston NT Australias,0.15,0.15,,,,,,,,"Sporting, Recreation, Lifestyle",Social Infrastructure,"Strengthen a healthy, active lifestyle by improving sporting opportunities and enhance visitor experience","Sporting, Recreation, Lifestyle",F,0.15,0.15,-0.8239087409443188,0,0,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.0009836775111647397,0.000983194017483684,1,0,0,0
9g2,Greater Darwin,"Palmerston SWELL Masterplan (Swimming, Wellness, Events, Leisure, Lifestyle) – refurbish swimming pool, aquatic adventure play area, basketball half court and shaded areas","-12.4792, 130.985",15,7,●,,,,,,,"Sporting, Recreation, Lifestyle",Social Infrastructure,"Strengthen a healthy, active lifestyle by improving recreation opportunities and enhance visitor experience","Sporting, Recreation, Lifestyle",F,15.0,15.0,1.1760912590556813,0,1,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.09836775111647397,0.0938252151685044,1,1,0,1
2n7,Greater Darwin,Parap Village upgrades,"-12.434, 130.8448",0.2,0.2,,,,,,,,"Sporting, Recreation, Lifestyle",Social Infrastructure,"Enhance infrastructure to support accessibility, connectivity, safety and amenity","Sporting, Recreation, Lifestyle",F,0.2,0.2,-0.6989700043360187,0,0,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.0013115700148863198,0.0013107106582565347,1,0,0,0
2l5,Greater Darwin,Pearl - 24 new aged care beds,"-12.427, 130.8402",10,,,●,,,,,,Health,Social Infrastructure,"Provide a variety of contemporary, affordable and sustainable options for older Territorians",Health,F,10.0,10.0,1.0,0,0,1,0,0,0,0,0,1,152489.0,3213,47.46000622471211,3.8807388438388895,0.06557850074431598,0.06351784487252321,1,0,0,1
2p2,Greater Darwin,Peter McAulay Centre - main building roof replacement,-12.4135 130.9252,2.6,1.6,,,,,,,,Justice and Public Safety,Social Infrastructure,Support the continued delivery of quality police services ,Justice and Public Safety,F,2.6,2.6,0.414973347970818,0,0,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.017050410193522155,0.016906683383245576,1,0,0,0
9l01.1,Greater Darwin,"Pinelands Industrial Precinct - heavy vehicle access 
","-12.454358,130.964220",6,5.1,,,,,,,,"Rail, Roads and Bridges",Transport and Logistics,Provide better heavy vehicle access into Pinelands Industrial Precinct,Transport and Logistics,F,6.0,6.0,0.7781512503836436,0,0,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.03934710044658959,0.038592727979736265,1,0,0,0
2r35,Greater Darwin,Public Housing - new builds,"-12.427, 130.8402",2.6,2.6,,,,,,,,Housing,Social Infrastructure,"Provide safe, secure and affordable housing for people on low incomes",Housing,F,2.6,2.6,0.414973347970818,0,0,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.017050410193522155,0.016906683383245576,1,0,0,0
2s28,Greater Darwin,RAAF Base Darwin - P-8A Poseidon Forward Operating Base (separate horizontal and vertical packages),"-12.427, 130.8402",149,●,,,,,,,,Development and Maintenance of Facilities,Land Infrastructure,Enhance defence capability and operations,Defence and Security,F,149.0,149.0,2.173186268412274,1,0,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.9771196610903081,0.6816410689578853,1,1,0,1
0d14,Greater Darwin,RAAF Base Darwin - US Air Force bulk fuel facility,"-12.42488, 130.8642",92,●,,,,,,,,Fuel Storage,Transport and Logistics,Enhance facilities for US Air Force operations at RAAF Darwin,Defence and Security,F,92.0,92.0,1.9637878273455553,1,0,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.603322206847707,0.47207785582945627,1,1,0,1
0x6,Greater Darwin,"Richardson Park - access road extension, upgrade playing field and new ablutions","-12.4172, 130.8489",7.1,4.8,,,,,,,,"Sporting, Recreation, Lifestyle",Social Infrastructure,"Strengthen a healthy, active lifestyle by improving recreation opportunities and enhance visitor experience","Sporting, Recreation, Lifestyle",F,7.1,7.1,0.8512583487190752,0,0,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.04656073552846435,0.04550929803634372,1,0,0,0
174,Greater Darwin,Royal Darwin Hospital - upgrade fire doors and frames,"-12.35583, 130.8819",1.2,0.7,,,,,,,,Health,Social Infrastructure,Strengthen liveability by improving infrastructure to support health services,Health,F,1.2,1.2,0.07918124604762482,0,0,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.007869420089317918,0.007838617695500299,1,0,0,0
172,Greater Darwin,Royal Darwin Hospital main ward block concrete spalling repairs,"-12.35583, 130.8819",3.3,3.3,,,,,,,,Health,Social Infrastructure,Strengthen liveability by improving infrastructure to support health services,Health,F,3.3,3.3,0.5185139398778874,0,0,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.021640905245624273,0.021410065308153595,1,0,0,0
0x03,Greater Darwin,Royal Darwin Hospital Mental Health - new 2 storey building,"-12.3601, 130.8781",44.4,37.9,●,,,,,,,Health,Social Infrastructure,Improve mental health services and increase number of beds available,Health,F,44.4,44.4,1.6473829701146199,0,1,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.29116854330476294,0.25554765586438444,1,1,0,1
2n17,Greater Darwin,Shoal Bay Waste Management Facility - new 13 mega litre tank,"-12.39524, 130.92403",3.2,3.2,,,,,,,,Waste Management,Utilities,Support improved waste management and recycling processes,Utilities,F,3.2,3.2,0.505149978319906,0,0,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.020985120238181117,0.02076796536250242,1,0,0,0
0p14,Greater Darwin,Shoal Bay Waste Management Facility - stage 7 cell,"-12.39524, 130.92403",9,,9,,,,,,,Waste Management,Utilities,Support improved waste management and recycling processes,Utilities,F,9.0,9.0,0.9542425094393249,0,0,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.059020650669884385,0.05734456658956338,1,0,0,0
2f34,Greater Darwin,Territory Wildlife Park - green energy solutions,"-12.449121, 130.905025",1,,1,,,,,,,Electricity,Utilities,Increase renewable energy to meet Northern Territory renewables target of 50% by 2030,Utilities,F,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.0065578500744315985,0.006536440923328649,1,0,0,0
2r45,Greater Darwin,The Narrows - Community Housing Provider - redevelop Shiers Street housing,"-12.449121, 130.905025",●,,●,,,,,,,Housing,Social Infrastructure,Improve the sustainability of the social and affordable housing system,Housing,F,,5.3,0.724275869600789,0,1,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.034756605394487466,0.03416623519191331,1,1,0,1
1187,Greater Darwin,Tiger Brennan Drive - overpass at Berrimah Road,"-12.4382, 130.8496",110,50,50,,,,,,,"Rail, Roads and Bridges",Transport and Logistics,"Increase road capacity, safety, support accessibility, connectivity and amenity",Transport and Logistics,F,110.0,110.0,2.041392685158225,0,0,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.7213635081874757,0.5431167140933956,1,0,0,0
458,Greater Darwin,TIO Stadium - seating upgrades,"-12.460834, 130.84444",0.76,●,,,,,,,,"Sporting, Recreation, Lifestyle",Social Infrastructure,Improve stadium facilities to grow Australian Football League ,"Sporting, Recreation, Lifestyle",F,0.76,0.76,-0.11918640771920865,1,0,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.004983966056568014,0.004971587211200769,1,1,0,1
2o9,Greater Darwin,Vocus’ Darwin-Jakarta-Singapore fibre cable,"-12.46019, 130.841",100,●,●,●,,,,,,Digital Industries,Utilities,Enable digital Territory and create digital opportunity,Emerging Industries,F,100.0,100.0,2.0,1,1,1,0,0,0,0,0,1,152489.0,3213,47.46000622471211,3.8807388438388895,0.6557850074431598,0.5042752211116758,1,1,0,3
2x16,Greater Darwin,Weddell Industrial Hub - infrastructure planning to support development ,"-12.6173, 131.0066",1,,1,●,,,,,,Industrial Subdivisions,Land Infrastructure,Enable economic development and population growth by increasing land availability,Land,F,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,152489.0,3213,47.46000622471211,3.8807388438388895,0.0065578500744315985,0.006536440923328649,1,0,0,1
2t8,Greater Darwin,Weddell Power Station upgrades ,"-12.6173, 131.0066",16,10,6,,,,,,,Electricity,Utilities,"Asset renewal to support growth, compliance and improve service efficiency",Utilities,F,16.0,16.0,1.2041199826559248,0,0,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.10492560119090558,0.09977800346400172,1,0,0,0
661.4,Greater Darwin,Weddell Renewable Energy Hub stage 1,"-12.6173, 131.0066",10,,5,●,,,,,,Electricity,Land Infrastructure,Enable economic development and population growth,Land,F,10.0,10.0,1.0,0,0,1,0,0,0,0,0,1,152489.0,3213,47.46000622471211,3.8807388438388895,0.06557850074431598,0.06351784487252321,1,0,0,1
1n01,Greater Darwin,Zuccoli and surrounds Community Hub,"-12.5118, 131.0034",20,5,15,,,,,,,"Sporting, Recreation, Lifestyle",Social Infrastructure,"Strengthen a healthy, active lifestyle by improving recreation opportunities and engaged communities","Sporting, Recreation, Lifestyle",F,20.0,20.0,1.3010299956639813,0,0,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.13115700148863196,0.12324100402385067,1,0,0,0
8x05,Greater Darwin,"Zuccoli Aspire - stage 3, 4 and 5 residential subdivision with 1180 lots and neighbourhood centre","-12.5118, 131.0034",150,20,20,,,,,,,Residential Subdivisions,Land Infrastructure,Enable economic development and population growth by increasing land availability,Land,F,150.0,150.0,2.1760912590556813,0,0,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.9836775111647397,0.6849524508750104,1,0,0,0
8x04,Greater Darwin,Zuccoli Mitchell Creek Green - stage 2 residential subdivision,"-12.5118, 131.0034",●,●,,,,,,,,Residential Subdivisions,Land Infrastructure,Enable economic development and population growth by increasing land availability,Land,F,,5.3,0.724275869600789,1,0,0,0,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.034756605394487466,0.03416623519191331,1,1,0,1
8x03,Greater Darwin,Zuccoli Village - stage 1 residential subdivision with 800 lots,"-12.5118, 131.0034",●,7,8,●,,,,,,Residential Subdivisions,Land Infrastructure,Enable economic development and population growth by increasing land availability,Land,F,,5.3,0.724275869600789,0,0,1,0,0,0,0,0,1,152489.0,3213,47.46000622471211,3.8807388438388895,0.034756605394487466,0.03416623519191331,1,0,0,1
2z7,Top End Rural,"Across the region - culvert repairs at Peppimenarti, Emu Point and Nemarluk access roads","-14.2404, 129.5205",0.3,●,,,,,,,,"Rail, Roads and Bridges",Transport and Logistics,"Enhance infrastructure to support accessibility, connectivity, safety and amenity",Transport and Logistics,F,0.3,0.3,-0.5228787452803376,1,0,0,0,0,0,0,0,0,18374.0,549000,0.03346812386156649,0.032920256762791936,0.016327419179275063,0.016195560212459444,1,1,1,1
2r2,Top End Rural,Across the region - HomeBuild - new dwellings,"-14.2404, 129.5205",176.8,43,37.2,●,,,,,,Housing,Social Infrastructure,Reduce overcrowding and improve health outcomes while providing employment and training opportunities for local Aboriginal people,Housing,F,176.8,176.8,2.2474822606770544,0,0,1,0,0,0,0,0,1,18374.0,549000,0.03346812386156649,0.032920256762791936,9.622292369652772,2.362954846536935,1,0,1,1
